School,Sport,Race,%N,2017-18,4-Class,GSR
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,Hispanic,-,-,-,
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,Nat. Haw./PI,-,-,-,
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,US N-R,-,-,-,
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,Two or More,-,-,-,
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,Unknown,100-a,100-a,100-a,
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,White,50-b,67-e,90-d,
Western Kentucky University,Football,,,,,
Western Kentucky University,Football,Total,59-d,72-e,87-e,
Western Kentucky University,Men's Basketball,,2017-18 4,-Class,GSR,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Am. Ind./AN,-,-,-,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Asian,-,-,-,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Black,100-a,25-b,63-b,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Hispanic,-,-,-,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Nat. Haw./PI,-,-,-,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,US N-R,-,-,-,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Two or More,-,-,-,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Unknown,0-a,0-a,100-a,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,White,0-a,25-a,67-a,
Western Kentucky University,Men's Basketball,,,,,
Western Kentucky University,Men's Basketball,Total,50-a,21-c,69-c,
Western Kentucky University,Men's Other,,2017-18 4,-Class,GSR,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Am. Ind./AN,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Asian,-,100-a,100-a,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Black,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Hispanic,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Nat. Haw./PI,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,US N-R,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Two or More,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Unknown,-,-,-,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,White,67-a,78-b,100-b,
Western Kentucky University,Men's Other,,,,,
Western Kentucky University,Men's Other,Total,67-a,80-b,100-c,
Western Kentucky University,Men's CC/Track,Am. Ind./AN,-,-,-,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Asian,-,-,-,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Black,0-a,33-a,82-c,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Hispanic,-,-,-,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,US N-R,-,-,-,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Two or More,-,-,-,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Unknown,0-a,0-a,50-a,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,White,-,0-a,100-a,
Western Kentucky University,Men's CC/Track,,,,,
Western Kentucky University,Men's CC/Track,Total,0-a,17-b,80-c,
Western Kentucky University,Women's Basketball,Am. Ind./AN,-,-,-,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Asian,-,-,-,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Black,33-a,40-b,88-b,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Hispanic,-,100-a,100-a,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Nat. Haw./PI,-,-,-,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,US N-R,-,-,-,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Two or More,-,-,-,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Unknown,-,-,-,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,White,50-a,60-a,100-a,
Western Kentucky University,Women's Basketball,,,,,
Western Kentucky University,Women's Basketball,Total,40-a,50-d,92-c,
Western Kentucky University,Women's CC/Track,,%-N,,,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,,2017-18,4-Class,GSR,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Am. Ind./AN,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Asian,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Black,100-a,25-a,100-a,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Hispanic,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,US N-R,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Two or More,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Unknown,-,-,-,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,White,67-a,67-c,100-b,
Western Kentucky University,Women's CC/Track,,,,,
Western Kentucky University,Women's CC/Track,Total,75-a,56-d,100-c,
Western Kentucky University,Women's Other,,2017-18,4-Class,GSR,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Am. Ind./AN,-,-,-,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Asian,0-a,0-a,-,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Black,-,100-a,100-a,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Hispanic,-,33-a,100-a,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Nat. Haw./PI,-,-,-,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,US N-R,-,-,-,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Two or More,-,-,-,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Unknown,100-a,100-a,100-a,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,White,81-d,74-e,95-e,
Western Kentucky University,Women's Other,,,,,
Western Kentucky University,Women's Other,Total,78-d,74-e,96-e,
Western Michigan University,Baseball,,2017-18 4,-Class,GSR,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Am. Ind./AN,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Asian,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Black,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Hispanic,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Nat. Haw./PI,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,US N-R,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Two or More,100-a,100-a,100-a,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Unknown,-,-,-,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,White,100-a,68-e,89-d,
Western Michigan University,Baseball,,,,,
Western Michigan University,Baseball,Total,100-a,70-e,89-d,
Western Michigan University,Football,,2017-18 4,-Class,GSR,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Am. Ind./AN,-,0-a,-,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Asian,-,-,-,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Black,64-c,50-e,72-e,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Hispanic,-,-,-,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Nat. Haw./PI,-,100-a,100-a,
Western Michigan University,Football,,,,,
Western Michigan University,Football,US N-R,-,0-a,0-a,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Two or More,50-a,50-a,75-a,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Unknown,-,-,-,
Western Michigan University,Football,,,,,
Western Michigan University,Football,White,78-b,77-e,93-e,
Western Michigan University,Football,,,,,
Western Michigan University,Football,Total,68-e,60-e,80-e,
Western Michigan University,Men's Basketball,,2017-18 4,-Class,GSR,
Western Michigan University,Men's Basketball,,,,,
Western Michigan University,Men's Basketball,Am. Ind./AN,-,-,-,
Western Michigan University,Men's Basketball,,,,,
Western Michigan University,Men's Basketball,Asian,-,-,-,
Western Michigan University,Men's Basketball,,,,,
Western Michigan University,Men's Basketball,Black,100-a,63-b,86-b,
Western Michigan University,Men's Basketball,,,,,
Western Michigan University,Men's Basketball,Hispanic,-,-,-,
Western Michigan University,Men's Basketball,,,,,
Western Michigan University,Men's Basketball,Nat. Haw./PI,-,-,-,
