School,Sport,Race,%N,2013-14,4-Class,GSR
Northwestern University,Men's Basketball,Black,100-a,60-a,60-a,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,Hispanic,-,-,-,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,Nat. Haw./PI,-,-,-,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,N-R Alien,-,67-a,100-a,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,Two or More,-,-,-,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,Unknown,-,-,-,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,White,100-a,100-a,100-a,
Northwestern University,Men's Basketball,,,,,
Northwestern University,Men's Basketball,Total,100-a,75-c,82-c,
Northwestern University,Men's Other,,2007-08,4-Class,GSR,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Am. Ind./AN,-,-,-,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Asian,100-a,100-a,100-a,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Black,-,-,-,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Hispanic,-,100-a,100-a,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Nat. Haw./PI,-,-,-,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,N-R Alien,-,33-a,75-a,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Two or More,-,-,-,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Unknown,100-a,100-b,100-b,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,White,87-c,93-e,97-e,
Northwestern University,Men's Other,,,,,
Northwestern University,Men's Other,Total,90-d,92-e,96-e,
Northwestern University,Women's Basketball,Am. Ind./AN,-,-,-,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Asian,-,-,-,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Black,50-a,80-a,80-a,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Hispanic,-,-,-,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Nat. Haw./PI,-,-,-,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,N-R Alien,-,100-a,100-a,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Two or More,-,-,-,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Unknown,-,-,-,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,White,50-a,67-b,100-b,
Northwestern University,Women's Basketball,,,,,
Northwestern University,Women's Basketball,Total,50-a,73-c,92-c,
Northwestern University,Women's CC/Track,Am. Ind./AN,-,-,-,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Asian,-,-,-,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Black,-,-,-,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Hispanic,-,100-a,100-a,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,N-R Alien,-,-,-,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Two or More,-,-,-,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Unknown,-,100-a,100-a,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,White,100-a,100-b,100-b,
Northwestern University,Women's CC/Track,,,,,
Northwestern University,Women's CC/Track,Total,100-a,100-c,100-c,
Northwestern University,Women's Other,,2007-08,4-Class,GSR,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Am. Ind./AN,-,-,-,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Asian,100-a,89-b,89-b,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Black,100-a,85-c,92-c,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Hispanic,-,50-a,100-a,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Nat. Haw./PI,-,-,-,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,N-R Alien,100-a,100-b,100-b,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Two or More,-,-,-,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Unknown,-,86-b,100-b,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,White,90-e,89-e,99-e,
Northwestern University,Women's Other,,,,,
Northwestern University,Women's Other,Total,92-e,89-e,98-e,
Oakland University,Baseball,,2007-08,4-Class,GSR,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Am. Ind./AN,-,-,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Asian,-,-,100-a,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Black,-,-,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Hispanic,-,-,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Nat. Haw./PI,-,-,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,N-R Alien,-,0-a,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Two or More,-,-,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Unknown,-,-,-,
Oakland University,Baseball,,,,,
Oakland University,Baseball,White,60-b,59-e,88-e,
Oakland University,Baseball,,,,,
Oakland University,Baseball,Total,60-b,57-e,88-e,
Oakland University,Men's Basketball,,2007-08,4-Class,GSR,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Am. Ind./AN,-,-,-,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Asian,-,-,-,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Black,0-a,75-a,100-a,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Hispanic,-,-,-,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Nat. Haw./PI,-,-,-,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,N-R Alien,-,-,-,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Two or More,-,-,-,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Unknown,-,100-a,100-a,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,White,50-a,50-b,83-b,
Oakland University,Men's Basketball,,,,,
Oakland University,Men's Basketball,Total,33-a,62-c,92-c,
Oakland University,Men's Other,,2007-08,4-Class,GSR,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Am. Ind./AN,-,-,-,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Asian,-,-,-,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Black,-,100-a,100-a,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Hispanic,-,-,-,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Nat. Haw./PI,-,0-a,0-a,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,N-R Alien,100-a,67-b,100-b,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Two or More,-,-,-,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Unknown,-,100-a,100-a,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,White,29-b,55-e,69-e,
Oakland University,Men's Other,,,,,
Oakland University,Men's Other,Total,38-b,59-e,76-e,
Oakland University,Men's CC/Track,,2007-08,4-Class,GSR,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Am. Ind./AN,-,-,-,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Asian,-,-,-,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Black,50-a,40-a,40-a,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Hispanic,-,-,-,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,N-R Alien,-,-,-,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Two or More,-,-,100-a,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Unknown,-,50-a,100-a,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,White,67-b,53-e,63-e,
Oakland University,Men's CC/Track,,,,,
Oakland University,Men's CC/Track,Total,62-c,51-e,62-e,
Oakland University,Women's Basketball,Am. Ind./AN,-,-,-,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Asian,-,-,-,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Black,100-a,50-a,100-a,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Hispanic,-,-,-,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Nat. Haw./PI,-,-,-,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,N-R Alien,-,-,-,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Two or More,-,-,-,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Unknown,-,100-a,100-a,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,White,100-a,64-c,90-b,
Oakland University,Women's Basketball,,,,,
Oakland University,Women's Basketball,Total,100-a,64-c,92-c,
Oakland University,Women's CC/Track,20,07-08 4-,Class,GSR,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Am. Ind./AN,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Asian,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Black,0-a,0-a,0-a,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Hispanic,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,N-R Alien,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Two or More,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Unknown,-,-,-,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,White,63-d,63-e,86-e,
Oakland University,Women's CC/Track,,,,,
Oakland University,Women's CC/Track,Total,59-d,59-e,83-e,
Oakland University,Women's Other,,2007-08,4-Class,GSR,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Am. Ind./AN,-,-,-,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Asian,-,-,-,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Black,-,0-a,0-a,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Hispanic,0-a,0-a,-,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Nat. Haw./PI,-,-,-,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,N-R Alien,0-a,80-a,83-b,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Two or More,-,-,-,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Unknown,-,100-a,100-a,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,White,61-d,66-e,84-e,
Oakland University,Women's Other,,,,,
Oakland University,Women's Other,Total,55-d,64-e,82-e,
Ohio University,Baseball,,2007-08,4-Class,GSR,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Am. Ind./AN,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Asian,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Black,0-a,0-a,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Hispanic,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Nat. Haw./PI,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,N-R Alien,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Two or More,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Unknown,-,-,-,
Ohio University,Baseball,,,,,
Ohio University,Baseball,White,83-b,72-e,77-e,
Ohio University,Baseball,,,,,
Ohio University,Baseball,Total,63-b,68-e,77-e,
Ohio University,Football,,2007-08,4-Class,GSR,
Ohio University,Football,,,,,
Ohio University,Football,Am. Ind./AN,-,-,100-a,
Ohio University,Football,,,,,
Ohio University,Football,Asian,-,-,-,
Ohio University,Football,,,,,
Ohio University,Football,Black,13-b,48-e,59-e,
Ohio University,Football,,,,,
Ohio University,Football,Hispanic,100-a,100-a,100-a,
Ohio University,Football,,,,,
Ohio University,Football,Nat. Haw./PI,-,-,0-a,
Ohio University,Football,,,,,
Ohio University,Football,N-R Alien,-,-,-,
Ohio University,Football,,,,,
Ohio University,Football,Two or More,-,-,100-a,
Ohio University,Football,,,,,
Ohio University,Football,Unknown,-,0-a,0-a,
Ohio University,Football,,,,,
Ohio University,Football,White,80-b,74-e,94-e,
Ohio University,Football,,,,,
Ohio University,Football,Total,53-d,63-e,75-e,
Ohio University,Men's Basketball,,2007-08,4-Class,GSR,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Am. Ind./AN,-,-,-,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Asian,-,-,-,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Black,0-a,50-b,36-c,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Hispanic,-,-,-,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Nat. Haw./PI,-,-,-,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,N-R Alien,-,-,100-a,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Two or More,-,-,-,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Unknown,-,-,-,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,White,100-a,100-a,100-a,
Ohio University,Men's Basketball,,,,,
Ohio University,Men's Basketball,Total,50-a,63-b,50-c,
Ohio University,Men's Other,,2007-08,4-Class,GSR,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Am. Ind./AN,-,-,-,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Asian,-,-,-,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Black,100-a,100-a,75-a,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Hispanic,-,0-a,0-a,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Nat. Haw./PI,-,-,-,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,N-R Alien,-,-,-,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Two or More,-,-,-,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Unknown,-,-,-,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,White,100-c,65-e,72-e,
Ohio University,Men's Other,,,,,
Ohio University,Men's Other,Total,100-c,64-e,71-e,
Ohio University,Men's CC/Track,,2007-08,4-Class,GSR,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Am. Ind./AN,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Asian,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Black,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Hispanic,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,N-R Alien,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Two or More,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Unknown,-,-,-,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,White,-,47-d,73-c,
Ohio University,Men's CC/Track,,,,,
Ohio University,Men's CC/Track,Total,-,47-d,73-c,
Ohio University,Women's Basketball,Am. Ind./AN,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Asian,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Black,75-a,63-b,100-b,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Hispanic,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Nat. Haw./PI,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,N-R Alien,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Two or More,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Unknown,-,-,-,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,White,0-a,43-b,67-b,
Ohio University,Women's Basketball,,,,,
Ohio University,Women's Basketball,Total,60-a,53-c,83-c,
Ohio University,Women's CC/Track,Am. Ind./AN,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Asian,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Black,100-a,100-a,100-a,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Hispanic,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,N-R Alien,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Two or More,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Unknown,-,-,-,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,White,100-a,78-e,92-e,
Ohio University,Women's CC/Track,,,,,
Ohio University,Women's CC/Track,Total,100-a,81-e,93-e,
Ohio University,Women's Other,,2007-08,4-Class,GSR,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Am. Ind./AN,-,100-a,100-a,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Asian,-,-,-,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Black,-,100-a,100-a,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Hispanic,100-a,60-a,75-a,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Nat. Haw./PI,-,-,-,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,N-R Alien,-,100-a,100-a,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Two or More,-,-,-,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Unknown,-,-,-,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,White,86-e,71-e,93-e,
Ohio University,Women's Other,,,,,
Ohio University,Women's Other,Total,88-e,72-e,93-e,
Oklahoma State University,Baseball,,2007-08,4-Class,GSR,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Am. Ind./AN,-,-,67-a,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Asian,-,-,-,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Black,0-a,0-a,50-a,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Hispanic,-,-,100-a,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Nat. Haw./PI,-,-,-,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,N-R Alien,-,0-a,0-a,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Two or More,-,-,-,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Unknown,-,-,-,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,White,33-b,43-e,70-d,
Oklahoma State University,Baseball,,,,,
Oklahoma State University,Baseball,Total,29-b,40-e,68-e,
Oklahoma State University,Football,,2007-08,4-Class,GSR,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Am. Ind./AN,-,67-a,67-a,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Asian,100-a,100-a,33-a,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Black,36-c,38-e,56-e,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Hispanic,100-a,100-a,100-a,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Nat. Haw./PI,-,-,-,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,N-R Alien,-,-,-,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Two or More,-,-,-,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Unknown,100-a,100-a,100-a,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,White,50-a,63-d,67-d,
Oklahoma State University,Football,,,,,
Oklahoma State University,Football,Total,50-d,47-e,59-e,
Oklahoma State University,Men's Basketball,,2007-08,4-Class,GSR,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Am. Ind./AN,-,-,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Asian,-,-,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Black,0-a,0-b,13-b,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Hispanic,-,-,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,N-R Alien,0-a,0-a,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Two or More,-,-,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Unknown,-,-,-,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,White,100-a,100-a,100-a,
Oklahoma State University,Men's Basketball,,,,,
Oklahoma State University,Men's Basketball,Total,20-a,9-c,22-b,
Oklahoma State University,Men's Other,,2007-08,4-Class,GSR,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Am. Ind./AN,0-a,0-a,-,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Asian,-,-,-,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Black,100-a,100-a,100-a,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Hispanic,-,-,-,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Nat. Haw./PI,-,-,-,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,N-R Alien,100-a,50-a,67-b,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Two or More,-,-,-,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Unknown,-,-,-,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,White,50-b,54-e,63-e,
Oklahoma State University,Men's Other,,,,,
Oklahoma State University,Men's Other,Total,55-c,53-e,67-e,
Oklahoma State University,Men's CC/Track,,2007-08,4-Class,GSR,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Am. Ind./AN,-,50-a,50-a,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Asian,-,-,-,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Black,50-a,25-a,25-a,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Hispanic,-,100-a,100-a,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,N-R Alien,-,33-a,60-a,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Two or More,-,-,-,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Unknown,-,-,-,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,White,50-a,80-b,100-b,
Oklahoma State University,Men's CC/Track,,,,,
Oklahoma State University,Men's CC/Track,Total,50-b,64-e,74-e,
Oklahoma State University,Women's Basketball,Am. Ind./AN,-,0-a,0-a,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Asian,-,-,-,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Black,0-a,33-b,63-b,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Hispanic,-,-,0-a,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,N-R Alien,-,0-a,50-a,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Two or More,-,-,-,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Unknown,-,-,-,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,White,-,50-a,100-a,
Oklahoma State University,Women's Basketball,,,,,
Oklahoma State University,Women's Basketball,Total,0-a,33-c,63-d,
Oklahoma State University,Women's CC/Track,Am. Ind./AN,-,100-a,100-a,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Asian,-,100-a,100-a,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Black,100-a,100-a,100-a,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Hispanic,-,-,-,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,N-R Alien,0-a,33-b,100-b,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Two or More,-,-,-,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Unknown,-,-,-,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,White,50-a,89-b,90-b,
Oklahoma State University,Women's CC/Track,,,,,
Oklahoma State University,Women's CC/Track,Total,50-b,76-e,96-e,
Oklahoma State University,Women's Other,,2007-08,4-Class,GSR,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Am. Ind./AN,100-a,75-a,80-a,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Asian,100-a,100-a,100-a,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Black,-,0-a,0-a,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Hispanic,-,-,100-a,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Nat. Haw./PI,-,-,-,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,N-R Alien,0-a,36-c,100-b,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Two or More,-,-,-,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Unknown,-,-,-,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,White,71-b,81-e,90-e,
Oklahoma State University,Women's Other,,,,,
Oklahoma State University,Women's Other,Total,64-c,69-e,90-e,
Old Dominion University,Baseball,,2007-08,4-Class,GSR,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Am. Ind./AN,-,-,-,
Old Dominion University,Baseball,,,,,
Old Dominion University,Baseball,Asian,-,-,-,
Old Dominion University,Baseball,,,,,
