School,Sport,Race,%N,2017-18,4-Class,GSR
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Asian,-,-,0-a,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Black,33-a,33-b,50-d,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Hispanic,-,25-a,33-a,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Nat. Haw./PI,-,-,0-a,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,US N-R,-,0-b,-,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Two or More,-,-,0-a,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Unknown,-,100-a,100-a,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,White,83-b,39-d,43-e,
University of North Carolina at Pembroke,Men's Other,,,,,
University of North Carolina at Pembroke,Men's Other,Total,67-b,32-e,43-e,
University of North Carolina at Pembroke,Men's CC/Track,,2017-18 4,-Class,ASR,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Am. Ind./AN,-,40-a,40-a,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Asian,-,-,-,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Black,50-a,58-c,69-e,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Hispanic,-,0-a,-,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Nat. Haw./PI,-,-,-,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,US N-R,-,-,100-a,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Two or More,-,-,-,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Unknown,-,-,0-a,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,White,50-a,54-c,81-d,
University of North Carolina at Pembroke,Men's CC/Track,,,,,
University of North Carolina at Pembroke,Men's CC/Track,Total,50-a,52-e,68-e,
University of North Carolina at Pembroke,Women's Basketball,Am. Ind./AN,-,100-a,100-a,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Asian,-,-,-,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Black,50-a,57-b,85-c,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Hispanic,-,-,-,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Nat. Haw./PI,-,-,-,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,US N-R,-,-,-,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Two or More,-,-,100-a,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Unknown,100-a,100-a,100-a,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,White,-,-,-,
University of North Carolina at Pembroke,Women's Basketball,,,,,
University of North Carolina at Pembroke,Women's Basketball,Total,67-a,67-b,88-d,
University of North Carolina at Pembroke,Women's CC/Track,,%-N,,,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,,2017-18,4-Class,ASR,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Am. Ind./AN,100-a,100-a,100-a,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Asian,-,-,-,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Black,0-a,57-c,74-e,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Hispanic,-,-,0-a,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Nat. Haw./PI,-,-,-,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,US N-R,-,-,100-a,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Two or More,-,-,100-a,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Unknown,-,100-a,100-a,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,White,100-a,80-b,88-d,
University of North Carolina at Pembroke,Women's CC/Track,,,,,
University of North Carolina at Pembroke,Women's CC/Track,Total,71-b,71-e,81-e,
University of North Carolina at Pembroke,Women's Other,,2017-18,4-Class,ASR,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Am. Ind./AN,100-a,71-b,71-b,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Asian,-,-,-,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Black,100-a,67-c,90-b,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Hispanic,0-a,0-a,50-a,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Nat. Haw./PI,-,100-a,100-a,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,US N-R,-,0-a,-,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Two or More,-,-,100-a,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Unknown,0-a,0-a,50-a,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,White,57-c,55-e,84-e,
University of North Carolina at Pembroke,Women's Other,,,,,
University of North Carolina at Pembroke,Women's Other,Total,60-d,56-e,82-e,
University of North Georgia,Baseball,,2017-18 4,-Class,ASR,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Am. Ind./AN,-,-,-,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Asian,-,-,-,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Black,-,100-a,100-a,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Hispanic,-,50-a,100-a,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Nat. Haw./PI,-,-,-,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,US N-R,-,-,-,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Two or More,-,-,-,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Unknown,-,-,-,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,White,55-c,55-e,91-e,
University of North Georgia,Baseball,,,,,
University of North Georgia,Baseball,Total,55-c,56-e,91-e,
University of North Georgia,Football,,%-N,,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,,2017-18 4-C,lassA,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Am. Ind./AN,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Asian,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Black,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Hispanic,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Nat. Haw./PI,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,US N-R,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Two or More,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Unknown,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,White,-,-,,
University of North Georgia,Football,,,,,
University of North Georgia,Football,Total,-,-,,
University of North Georgia,Men's Basketball,,%-N,,,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,,2017-184,-Class,ASR,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Am. Ind./AN,-,-,-,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Asian,-,-,-,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Black,-,50-b,73-c,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Hispanic,-,-,-,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Nat. Haw./PI,-,-,-,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,US N-R,-,-,-,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Two or More,-,-,0-a,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Unknown,-,-,-,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,White,-,100-a,75-a,
University of North Georgia,Men's Basketball,,,,,
University of North Georgia,Men's Basketball,Total,-,57-b,69-d,
University of North Georgia,Men's Other,Am. Ind./AN,-,-,-,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Asian,-,0-a,-,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Black,-,-,67-a,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Hispanic,-,50-a,100-a,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Nat. Haw./PI,-,-,-,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,US N-R,67-a,75-c,94-d,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Two or More,-,0-a,33-a,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Unknown,-,-,-,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,White,63-b,44-e,72-e,
University of North Georgia,Men's Other,,,,,
University of North Georgia,Men's Other,Total,64-c,50-e,77-e,
University of North Georgia,Men's CC/Track,,%-N,,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,,2017-18 4-C,lassA,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Am. Ind./AN,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Asian,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Black,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Hispanic,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Nat. Haw./PI,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,US N-R,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Two or More,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Unknown,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,White,-,-,,
University of North Georgia,Men's CC/Track,,,,,
University of North Georgia,Men's CC/Track,Total,-,-,,
University of North Georgia,Women's Basketball,Am. Ind./AN,-,-,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Asian,-,-,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Black,0-a,25-a,100-a,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Hispanic,-,-,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Nat. Haw./PI,-,-,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,US N-R,-,-,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Two or More,-,0-a,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Unknown,-,-,-,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,White,80-a,69-c,100-c,
University of North Georgia,Women's Basketball,,,,,
University of North Georgia,Women's Basketball,Total,67-b,56-d,100-d,
University of North Georgia,Women's CC/Track,,%-N,,,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,,2017-18,4-Class,ASR,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Am. Ind./AN,-,-,-,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Asian,-,-,100-a,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Black,0-a,0-a,0-a,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Hispanic,-,100-a,100-a,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Nat. Haw./PI,-,-,-,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,US N-R,-,-,-,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Two or More,-,-,-,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Unknown,-,-,-,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,White,67-b,87-e,91-e,
University of North Georgia,Women's CC/Track,,,,,
University of North Georgia,Women's CC/Track,Total,60-b,84-e,88-e,
University of North Georgia,Women's Other,,2017-18,4-Class,ASR,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Am. Ind./AN,-,-,-,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Asian,-,-,-,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Black,-,-,-,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Hispanic,-,-,100-a,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Nat. Haw./PI,-,-,-,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,US N-R,-,67-a,75-b,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Two or More,-,67-a,100-a,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Unknown,-,-,-,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,White,67-c,62-e,92-e,
University of North Georgia,Women's Other,,,,,
University of North Georgia,Women's Other,Total,67-c,62-e,90-e,
University of Pittsburgh Johnstown,Baseball,,2017-18 4,-Class,ASR,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Am. Ind./AN,-,-,-,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Asian,-,-,-,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Black,-,100-a,100-a,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Hispanic,-,0-a,-,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,US N-R,-,-,-,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Two or More,-,-,0-a,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Unknown,-,-,-,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,White,100-b,81-e,86-e,
University of Pittsburgh Johnstown,Baseball,,,,,
University of Pittsburgh Johnstown,Baseball,Total,100-b,79-e,84-e,
University of Pittsburgh Johnstown,Football,,%-N,,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,,2017-18 4-C,lassA,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Am. Ind./AN,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Asian,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Black,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Hispanic,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Nat. Haw./PI,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,US N-R,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Two or More,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Unknown,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,White,-,-,,
University of Pittsburgh Johnstown,Football,,,,,
University of Pittsburgh Johnstown,Football,Total,-,-,,
University of Pittsburgh Johnstown,Men's Basketball,Am. Ind./AN,-,-,-,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Asian,-,-,-,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Black,0-a,75-a,75-a,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Hispanic,-,-,-,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,US N-R,-,-,-,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Two or More,100-a,50-a,100-a,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Unknown,-,0-a,0-a,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,White,100-a,71-b,83-b,
University of Pittsburgh Johnstown,Men's Basketball,,,,,
University of Pittsburgh Johnstown,Men's Basketball,Total,75-a,64-c,75-c,
University of Pittsburgh Johnstown,Men's Other,Am. Ind./AN,-,100-a,100-a,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Asian,-,-,100-a,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Black,-,67-a,75-a,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Hispanic,-,-,-,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,US N-R,-,-,-,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Two or More,-,50-a,50-a,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Unknown,-,0-a,100-a,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,White,57-c,61-e,72-e,
University of Pittsburgh Johnstown,Men's Other,,,,,
University of Pittsburgh Johnstown,Men's Other,Total,57-c,60-e,73-e,
University of Pittsburgh Johnstown,Men's CC/Track,,2017-18 4,-Class,ASR,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Am. Ind./AN,-,-,-,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Asian,-,100-a,100-a,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Black,0-a,33-a,33-a,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Hispanic,-,100-a,100-a,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,US N-R,-,-,-,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Two or More,0-a,0-a,0-a,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Unknown,100-a,50-a,100-a,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,White,86-b,68-e,82-e,
University of Pittsburgh Johnstown,Men's CC/Track,,,,,
University of Pittsburgh Johnstown,Men's CC/Track,Total,70-b,64-e,77-e,
University of Pittsburgh Johnstown,Women's Basketball,Am. Ind./AN,100-a,100-a,100-a,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Asian,-,-,-,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Black,-,100-a,100-a,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Hispanic,-,-,-,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,US N-R,-,-,-,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Two or More,-,-,-,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Unknown,-,100-a,100-a,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,White,100-a,50-c,78-b,
University of Pittsburgh Johnstown,Women's Basketball,,,,,
University of Pittsburgh Johnstown,Women's Basketball,Total,100-a,60-c,85-c,
University of Pittsburgh Johnstown,Women's CC/Track,,%-N,,,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,,2017-18,4-Class,ASR,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Am. Ind./AN,-,-,-,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Asian,-,-,-,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Black,0-a,67-b,100-a,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Hispanic,100-a,67-a,100-a,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,US N-R,-,-,-,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Two or More,-,-,-,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Unknown,-,-,-,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,White,100-a,79-d,96-e,
University of Pittsburgh Johnstown,Women's CC/Track,,,,,
University of Pittsburgh Johnstown,Women's CC/Track,Total,75-a,75-e,97-e,
University of Pittsburgh Johnstown,Women's Other,,2017-18,4-Class,ASR,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Am. Ind./AN,-,-,-,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Asian,-,-,-,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Black,-,50-a,100-a,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Hispanic,-,100-a,100-a,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Nat. Haw./PI,-,-,-,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,US N-R,-,-,-,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Two or More,-,100-a,33-a,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Unknown,-,60-a,75-a,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,White,86-b,87-e,98-e,
University of Pittsburgh Johnstown,Women's Other,,,,,
University of Pittsburgh Johnstown,Women's Other,Total,86-b,84-e,94-e,
University of Puerto Rico Bayamon,Baseball,,2017-18 4-C,lassA,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Am. Ind./AN,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Asian,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Black,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Hispanic,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Nat. Haw./PI,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,US N-R,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Two or More,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Unknown,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,White,-,-,,
University of Puerto Rico Bayamon,Baseball,,,,,
University of Puerto Rico Bayamon,Baseball,Total,-,-,,
University of Puerto Rico Bayamon,Football,,%-N,,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,,2017-18 4-C,lassA,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Am. Ind./AN,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Asian,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Black,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Hispanic,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Nat. Haw./PI,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,US N-R,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Two or More,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Unknown,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,White,-,-,,
University of Puerto Rico Bayamon,Football,,,,,
University of Puerto Rico Bayamon,Football,Total,-,-,,
